shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon,shape_dist_traveled
1-SHUTTLE-A-NB,13558,47.57211,-122.29674,15802.01
1-SHUTTLE-A-NB,13559,47.57234,-122.29674,15827.58
1-SHUTTLE-A-NB,13560,47.57245,-122.29674,15839.81
1-SHUTTLE-A-NB,13561,47.57329,-122.29673,15933.22
1-SHUTTLE-A-NB,13562,47.57423,-122.29671,16037.75
1-SHUTTLE-A-NB,13563,47.5746,-122.2967,16078.9
1-SHUTTLE-A-NB,13564,47.57472,-122.2967,16092.25
1-SHUTTLE-A-NB,13565,47.57497,-122.29671,16120.05
1-SHUTTLE-A-NB,13566,47.57529,-122.29672,16155.64
1-SHUTTLE-A-NB,13567,47.57538,-122.29672,16165.65
1-SHUTTLE-A-NB,13568,47.57544,-122.29672,16172.32
1-SHUTTLE-A-NB,13569,47.57554,-122.29673,16183.47
1-SHUTTLE-A-NB,13570,47.5757,-122.29678,16201.65
1-SHUTTLE-A-NB,13571,47.57574,-122.29677,16206.16
1-SHUTTLE-A-NB,13572,47.57592,-122.29674,16226.3
1-SHUTTLE-A-NB,13573,47.57606,-122.29672,16241.94
1-SHUTTLE-A-NB,13574,47.57614,-122.29669,16251.12
1-SHUTTLE-A-NB,13575,47.57626,-122.29665,16264.79
1-SHUTTLE-A-NB,13576,47.57636,-122.2966,16276.53
1-SHUTTLE-A-NB,13577,47.57652,-122.29674,16297.19
1-SHUTTLE-A-NB,13578,47.57657,-122.29677,16303.19
1-SHUTTLE-A-NB,13579,47.57672,-122.2969,16322.51
1-SHUTTLE-A-NB,13580,47.57686,-122.29701,16340.13
1-SHUTTLE-A-NB,13581,47.57697,-122.2971,16354.1
1-SHUTTLE-A-NB,13582,47.57709,-122.2972,16369.4
1-SHUTTLE-A-NB,13583,47.57719,-122.29727,16381.7
1-SHUTTLE-A-NB,13584,47.57743,-122.29744,16411.28
1-SHUTTLE-A-NB,13585,47.57744,-122.29746,16413.15
1-SHUTTLE-A-SB,20159,47.57752,-122.29823,0.0
1-SHUTTLE-A-SB,20160,47.57752,-122.29817,4.5
1-SHUTTLE-A-SB,20161,47.57752,-122.29801,16.5
1-SHUTTLE-A-SB,20162,47.57751,-122.29776,35.29
1-SHUTTLE-A-SB,20163,47.57752,-122.29772,38.49
1-SHUTTLE-A-SB,20164,47.57756,-122.29754,52.7
1-SHUTTLE-A-SB,20165,47.57749,-122.29749,61.34
1-SHUTTLE-A-SB,20166,47.57746,-122.29747,65.0
1-SHUTTLE-A-SB,20167,47.57743,-122.29744,69.03
1-SHUTTLE-A-SB,20168,47.57719,-122.29727,98.6
1-SHUTTLE-A-SB,20169,47.57709,-122.2972,110.9
1-SHUTTLE-A-SB,20170,47.57697,-122.2971,126.21
1-SHUTTLE-A-SB,20171,47.57686,-122.29701,140.18
1-SHUTTLE-A-SB,20172,47.57672,-122.2969,157.8
1-SHUTTLE-A-SB,20173,47.57657,-122.29677,177.12
1-SHUTTLE-A-SB,20174,47.57652,-122.29674,183.12
1-SHUTTLE-A-SB,20175,47.57636,-122.2966,203.77
1-SHUTTLE-A-SB,20176,47.57626,-122.29665,215.51
1-SHUTTLE-A-SB,20177,47.57614,-122.29669,229.19
1-SHUTTLE-A-SB,20178,47.57606,-122.29672,238.36
1-SHUTTLE-A-SB,20179,47.57597,-122.29673,248.4
1-SHUTTLE-A-SB,20180,47.57592,-122.29674,254.01
1-SHUTTLE-A-SB,20181,47.57574,-122.29677,274.15
1-SHUTTLE-A-SB,20182,47.5757,-122.29678,278.66
1-SHUTTLE-A-SB,20183,47.57555,-122.29684,295.94
1-SHUTTLE-A-SB,20184,47.57507,-122.29691,349.57
1-SHUTTLE-A-SB,20185,47.57481,-122.29692,378.49
1-SHUTTLE-A-SB,20186,47.57465,-122.29693,396.29
1-SHUTTLE-A-SB,20187,47.57458,-122.29693,404.08
1-SHUTTLE-A-SB,20188,47.57403,-122.29697,465.31
1-SHUTTLE-A-SB,20189,47.57305,-122.297,574.3
1-SHUTTLE-A-SB,20190,47.57251,-122.297,634.35
1-SHUTTLE-A-SB,20191,47.5724,-122.297,646.58
1-SHUTTLE-A-SB,20192,47.57203,-122.29701,687.73
1-SHUTTLE-A-SB,20193,47.57191,-122.29701,701.07
1-SHUTTLE-A-SB,20194,47.57179,-122.297,714.44
1-SHUTTLE-A-SB,20195,47.57128,-122.297,771.15
1-SHUTTLE-A-SB,20196,47.57016,-122.29699,895.69
1-SHUTTLE-A-SB,20197,47.56964,-122.29699,953.51
1-SHUTTLE-A-SB,20198,47.56912,-122.29699,1011.33
1-SHUTTLE-A-SB,20199,47.56868,-122.29699,1060.25
1-SHUTTLE-A-SB,20200,47.56824,-122.29699,1109.18
1-SHUTTLE-A-SB,20201,47.5681,-122.297,1124.77
1-SHUTTLE-A-SB,20202,47.56759,-122.29704,1181.55
1-SHUTTLE-A-SB,20203,47.56725,-122.29706,1219.39
1-SHUTTLE-A-SB,20204,47.56705,-122.29708,1241.68
1-SHUTTLE-A-SB,20205,47.56686,-122.29707,1262.82
1-SHUTTLE-A-SB,20206,47.56678,-122.29706,1271.75
1-SHUTTLE-A-SB,20207,47.56657,-122.29702,1295.29
1-SHUTTLE-A-SB,20208,47.56636,-122.29696,1319.07
1-SHUTTLE-A-SB,20209,47.56626,-122.29692,1330.59
1-SHUTTLE-A-SB,20210,47.56615,-122.29687,1343.38
1-SHUTTLE-A-SB,20211,47.56604,-122.29682,1356.18
1-SHUTTLE-A-SB,20212,47.56597,-122.29678,1364.52
1-SHUTTLE-A-SB,20213,47.56588,-122.29673,1375.21
1-SHUTTLE-A-SB,20214,47.56515,-122.29625,1464.01
1-SHUTTLE-A-SB,20215,47.56508,-122.2962,1472.65
1-SHUTTLE-A-SB,20216,47.56444,-122.29579,1550.18
1-SHUTTLE-A-SB,20217,47.5638,-122.29541,1626.84
1-SHUTTLE-A-SB,20218,47.56373,-122.29536,1635.48
1-SHUTTLE-A-SB,20219,47.5636,-122.29528,1651.13
1-SHUTTLE-A-SB,20220,47.56339,-122.29515,1676.44
1-SHUTTLE-A-SB,20221,47.56306,-122.29494,1716.38
1-SHUTTLE-A-SB,20222,47.56294,-122.29486,1731.01
1-SHUTTLE-A-SB,20223,47.56293,-122.29486,1732.12
1-SHUTTLE-A-SB,20224,47.56285,-122.29481,1741.77
1-SHUTTLE-A-SB,20225,47.56276,-122.29476,1752.46
1-SHUTTLE-A-SB,20226,47.5627,-122.29472,1759.78
1-SHUTTLE-A-SB,20227,47.56178,-122.29414,1870.95
1-SHUTTLE-A-SB,20228,47.56168,-122.29408,1882.94
1-SHUTTLE-A-SB,20229,47.56101,-122.29366,1963.84
1-SHUTTLE-A-SB,20230,47.56098,-122.29364,1967.49
1-SHUTTLE-A-SB,20231,47.56083,-122.29355,1985.49
1-SHUTTLE-A-SB,20232,47.5607,-122.29347,2001.14
1-SHUTTLE-A-SB,20233,47.55938,-122.29263,2160.88
1-SHUTTLE-A-SB,20234,47.55879,-122.29227,2231.83
1-SHUTTLE-A-SB,20235,47.55868,-122.2922,2245.14
1-SHUTTLE-A-SB,20236,47.55856,-122.29212,2259.77
1-SHUTTLE-A-SB,20237,47.55787,-122.29164,2344.53
1-SHUTTLE-A-SB,20238,47.55687,-122.29102,2465.07
1-SHUTTLE-A-SB,20239,47.55603,-122.2905,2566.29
1-SHUTTLE-A-SB,20240,47.55596,-122.29046,2574.63
1-SHUTTLE-A-SB,20241,47.55586,-122.29041,2586.37
1-SHUTTLE-A-SB,20242,47.55584,-122.2904,2588.72
1-SHUTTLE-A-SB,20243,47.55537,-122.29017,2643.76
1-SHUTTLE-A-SB,20244,47.55523,-122.2901,2660.19
1-SHUTTLE-A-SB,20245,47.55513,-122.29005,2671.92
1-SHUTTLE-A-SB,20246,47.55389,-122.28947,2816.51
1-SHUTTLE-A-SB,20247,47.55357,-122.28931,2854.06
1-SHUTTLE-A-SB,20248,47.55346,-122.28926,2866.86
1-SHUTTLE-A-SB,20249,47.55333,-122.2892,2882.0
1-SHUTTLE-A-SB,20250,47.55321,-122.28914,2896.08
1-SHUTTLE-A-SB,20251,47.55251,-122.28881,2977.76
1-SHUTTLE-A-SB,20252,47.55199,-122.28856,3038.55
1-SHUTTLE-A-SB,20253,47.55173,-122.28844,3068.83
1-SHUTTLE-A-SB,20254,47.55138,-122.28829,3109.34
1-SHUTTLE-A-SB,20255,47.55134,-122.28827,3114.04
1-SHUTTLE-A-SB,20256,47.55123,-122.28821,3127.07
1-SHUTTLE-A-SB,20257,47.55111,-122.28815,3141.16
1-SHUTTLE-A-SB,20258,47.54975,-122.28745,3301.25
1-SHUTTLE-A-SB,20259,47.54969,-122.28743,3308.08
1-SHUTTLE-A-SB,20260,47.5494,-122.28727,3342.49
1-SHUTTLE-A-SB,20261,47.54931,-122.28723,3352.94
1-SHUTTLE-A-SB,20262,47.54808,-122.28666,3496.25
1-SHUTTLE-A-SB,20263,47.54797,-122.2866,3509.28
1-SHUTTLE-A-SB,20264,47.54745,-122.28637,3569.62
1-SHUTTLE-A-SB,20265,47.54723,-122.28626,3595.44
1-SHUTTLE-A-SB,20266,47.5468,-122.28606,3645.56
1-SHUTTLE-A-SB,20267,47.54659,-122.28596,3670.08
1-SHUTTLE-A-SB,20268,47.54656,-122.28595,3673.5
1-SHUTTLE-A-SB,20269,47.54635,-122.28585,3698.03
1-SHUTTLE-A-SB,20270,47.5462,-122.28578,3715.52
1-SHUTTLE-A-SB,20271,47.5461,-122.28573,3727.25
1-SHUTTLE-A-SB,20272,47.54602,-122.28569,3736.64
1-SHUTTLE-A-SB,20273,47.54593,-122.28564,3747.33
1-SHUTTLE-A-SB,20274,47.54552,-122.28542,3795.82
1-SHUTTLE-A-SB,20275,47.54541,-122.28537,3808.61
1-SHUTTLE-A-SB,20276,47.54493,-122.28513,3864.94
1-SHUTTLE-A-SB,20277,47.54473,-122.28503,3888.42
1-SHUTTLE-A-SB,20278,47.54442,-122.28488,3924.68
1-SHUTTLE-A-SB,20279,47.54427,-122.2848,3942.41
1-SHUTTLE-A-SB,20280,47.54395,-122.28465,3979.73
1-SHUTTLE-A-SB,20281,47.54321,-122.28429,4066.33
1-SHUTTLE-A-SB,20282,47.54304,-122.28421,4086.17
1-SHUTTLE-A-SB,20283,47.5426,-122.284,4137.57
1-SHUTTLE-A-SB,20284,47.54248,-122.28394,4151.65
1-SHUTTLE-A-SB,20285,47.54236,-122.28388,4165.74
1-SHUTTLE-A-SB,20286,47.54207,-122.28374,4199.65
1-SHUTTLE-A-SB,20287,47.54182,-122.28363,4228.65
1-SHUTTLE-A-SB,20288,47.54149,-122.28347,4267.26
1-SHUTTLE-A-SB,20289,47.54119,-122.28332,4302.47
1-SHUTTLE-A-SB,20290,47.54077,-122.2831,4352.0
1-SHUTTLE-A-SB,20291,47.54068,-122.28306,4362.45
1-SHUTTLE-A-SB,20292,47.53944,-122.28246,4507.5
1-SHUTTLE-A-SB,20293,47.53922,-122.28236,4533.09
1-SHUTTLE-A-SB,20294,47.53902,-122.28226,4556.56
1-SHUTTLE-A-SB,20295,47.5389,-122.28219,4570.91
1-SHUTTLE-A-SB,20296,47.53877,-122.28213,4586.05
1-SHUTTLE-A-SB,20297,47.53863,-122.28206,4602.48
1-SHUTTLE-A-SB,20298,47.53766,-122.28155,4716.93
1-SHUTTLE-A-SB,20299,47.5374,-122.28143,4747.21
1-SHUTTLE-A-SB,20300,47.53735,-122.28141,4752.97
1-SHUTTLE-A-SB,20301,47.53724,-122.28135,4766.0
1-SHUTTLE-A-SB,20302,47.53706,-122.28127,4786.9
1-SHUTTLE-A-SB,20303,47.53695,-122.28122,4799.69
1-SHUTTLE-A-SB,20304,47.53684,-122.28117,4812.49
1-SHUTTLE-A-SB,20305,47.53654,-122.28104,4847.25
1-SHUTTLE-A-SB,20306,47.53647,-122.28102,4855.17
1-SHUTTLE-A-SB,20307,47.53641,-122.281,4862.01
1-SHUTTLE-A-SB,20308,47.53634,-122.28098,4869.94
1-SHUTTLE-A-SB,20309,47.53627,-122.28096,4877.87
1-SHUTTLE-A-SB,20310,47.53621,-122.28095,4884.58
1-SHUTTLE-A-SB,20311,47.53612,-122.28094,4894.61
1-SHUTTLE-A-SB,20312,47.53605,-122.28093,4902.43
1-SHUTTLE-A-SB,20313,47.53597,-122.28092,4911.36
1-SHUTTLE-A-SB,20314,47.53589,-122.28092,4920.26
1-SHUTTLE-A-SB,20315,47.5354,-122.28091,4974.75
1-SHUTTLE-A-SB,20316,47.53524,-122.2809,4992.55
1-SHUTTLE-A-SB,20317,47.53418,-122.28086,5110.46
1-SHUTTLE-A-SB,20318,47.53348,-122.28084,5188.31
1-SHUTTLE-A-SB,20319,47.53339,-122.28083,5198.35
1-SHUTTLE-A-SB,20320,47.53263,-122.28081,5282.87
1-SHUTTLE-A-SB,20321,47.5324,-122.2808,5308.45
1-SHUTTLE-A-SB,20322,47.53218,-122.2808,5332.92
1-SHUTTLE-A-SB,20323,47.532,-122.2808,5352.93
1-SHUTTLE-A-SB,20324,47.53198,-122.2808,5355.16
1-SHUTTLE-A-SB,20325,47.53167,-122.2808,5389.63
1-SHUTTLE-A-SB,20326,47.53153,-122.2808,5405.19
1-SHUTTLE-A-SB,20327,47.53144,-122.2808,5415.2
1-SHUTTLE-A-SB,20328,47.53032,-122.28079,5539.74
1-SHUTTLE-A-SB,20329,47.5299,-122.28078,5586.45
1-SHUTTLE-A-SB,20330,47.52982,-122.28078,5595.34
1-SHUTTLE-A-SB,20331,47.52954,-122.28076,5626.52
1-SHUTTLE-A-SB,20332,47.52929,-122.28072,5654.48
1-SHUTTLE-A-SB,20333,47.52924,-122.28072,5660.04
1-SHUTTLE-A-SB,20334,47.52921,-122.28071,5663.46
1-SHUTTLE-A-SB,20335,47.52897,-122.28066,5690.4
1-SHUTTLE-A-SB,20336,47.52879,-122.28061,5710.77
1-SHUTTLE-A-SB,20337,47.52858,-122.28053,5734.88
1-SHUTTLE-A-SB,20338,47.52788,-122.28019,5816.8
1-SHUTTLE-A-SB,20339,47.5278,-122.28016,5825.97
1-SHUTTLE-A-SB,20340,47.52662,-122.27958,5964.22
1-SHUTTLE-A-SB,20341,47.52626,-122.27941,6006.24
1-SHUTTLE-A-SB,20342,47.52612,-122.27934,6022.67
1-SHUTTLE-A-SB,20343,47.52601,-122.27928,6035.7
1-SHUTTLE-A-SB,20344,47.52573,-122.27914,6068.56
1-SHUTTLE-A-SB,20345,47.52554,-122.27905,6090.74
1-SHUTTLE-A-SB,20346,47.52536,-122.27899,6111.26
1-SHUTTLE-A-SB,20347,47.52519,-122.27896,6130.3
1-SHUTTLE-A-SB,20348,47.52501,-122.27894,6150.37
1-SHUTTLE-A-SB,20349,47.52487,-122.27893,6165.95
1-SHUTTLE-A-SB,20350,47.52471,-122.27894,6183.76
1-SHUTTLE-A-SB,20351,47.52456,-122.27896,6200.51
1-SHUTTLE-A-SB,20352,47.52438,-122.279,6220.75
1-SHUTTLE-A-SB,20353,47.52427,-122.27902,6233.07
1-SHUTTLE-A-SB,20354,47.52419,-122.27905,6242.25
1-SHUTTLE-A-SB,20355,47.52383,-122.27915,6282.97
1-SHUTTLE-A-SB,20356,47.52368,-122.2792,6300.07
1-SHUTTLE-A-SB,20357,47.52339,-122.27929,6333.02
1-SHUTTLE-A-SB,20358,47.52325,-122.27933,6348.87
1-SHUTTLE-A-SB,20359,47.52311,-122.27936,6364.6
1-SHUTTLE-A-SB,20360,47.52282,-122.27944,6397.4
1-SHUTTLE-A-SB,20361,47.5226,-122.2795,6422.28
1-SHUTTLE-A-SB,20362,47.5221,-122.27963,6478.73
1-SHUTTLE-A-SB,20363,47.52199,-122.27966,6491.16
1-SHUTTLE-A-SB,20364,47.52187,-122.2797,6504.84
1-SHUTTLE-A-SB,20365,47.5216,-122.27976,6535.2
1-SHUTTLE-A-SB,20366,47.52069,-122.27998,6637.73
1-SHUTTLE-A-SB,20367,47.52041,-122.28003,6669.09
1-SHUTTLE-A-SB,20368,47.52018,-122.28006,6694.76
1-SHUTTLE-A-SB,20369,47.51983,-122.28008,6733.71
1-SHUTTLE-A-SB,20370,47.51959,-122.28007,6760.4
1-SHUTTLE-A-SB,20371,47.51935,-122.28004,6787.19
1-SHUTTLE-A-SB,20372,47.51928,-122.28003,6795.01
1-SHUTTLE-A-SB,20373,47.51909,-122.27999,6816.35
1-SHUTTLE-A-SB,20374,47.51904,-122.27998,6821.96
1-SHUTTLE-A-SB,20375,47.51861,-122.27985,6870.76
1-SHUTTLE-A-SB,20376,47.51841,-122.2798,6893.31
1-SHUTTLE-A-SB,20377,47.51769,-122.27959,6974.91
1-SHUTTLE-A-SB,20378,47.51735,-122.2795,7013.31
1-SHUTTLE-A-SB,20379,47.5173,-122.27949,7018.92
1-SHUTTLE-A-SB,20380,47.51723,-122.27947,7026.85
1-SHUTTLE-A-SB,20381,47.51696,-122.27941,7057.21
1-SHUTTLE-A-SB,20382,47.51665,-122.27935,7091.97
1-SHUTTLE-A-SB,20383,47.51634,-122.27929,7126.74
1-SHUTTLE-A-SB,20384,47.51604,-122.27922,7160.51
1-SHUTTLE-A-SB,20385,47.51573,-122.27916,7195.27
1-SHUTTLE-A-SB,20386,47.51543,-122.27911,7228.84
1-SHUTTLE-A-SB,20387,47.5153,-122.2791,7243.32
1-SHUTTLE-A-SB,20388,47.51512,-122.27908,7263.39
1-SHUTTLE-A-SB,20389,47.51497,-122.27906,7280.13
1-SHUTTLE-A-SB,20390,47.51479,-122.27904,7300.21
1-SHUTTLE-A-SB,20391,47.51453,-122.27901,7329.2
1-SHUTTLE-A-SB,20392,47.51445,-122.279,7338.13
1-SHUTTLE-A-SB,20393,47.51422,-122.27898,7363.75
1-SHUTTLE-A-SB,20394,47.51394,-122.27896,7394.92
1-SHUTTLE-A-SB,20395,47.51359,-122.27894,7433.87
1-SHUTTLE-A-SB,20396,47.51342,-122.27893,7452.79
1-SHUTTLE-A-SB,20397,47.51329,-122.27891,7467.32
1-SHUTTLE-A-SB,20398,47.5129,-122.27886,7510.85
1-SHUTTLE-A-SB,20399,47.51227,-122.27877,7581.23
1-SHUTTLE-A-SB,20400,47.51174,-122.27869,7640.46
1-SHUTTLE-A-SB,20401,47.5117,-122.27869,7644.91
1-SHUTTLE-A-SB,20402,47.51148,-122.27867,7669.42
1-SHUTTLE-A-SB,20403,47.51088,-122.2786,7736.34
1-SHUTTLE-A-SB,20404,47.51084,-122.2786,7740.79
1-SHUTTLE-A-SB,20405,47.51054,-122.27858,7774.18
1-SHUTTLE-A-SB,20406,47.51045,-122.27858,7784.19
1-SHUTTLE-A-SB,20407,47.51022,-122.27857,7809.78
1-SHUTTLE-A-SB,20408,47.50992,-122.27857,7843.14
1-SHUTTLE-A-SB,20409,47.5096,-122.27856,7878.73
1-SHUTTLE-A-SB,20410,47.50916,-122.27855,7927.66
1-SHUTTLE-A-SB,20411,47.50891,-122.27851,7955.62
1-SHUTTLE-A-SB,20412,47.50859,-122.27844,7991.59
1-SHUTTLE-A-SB,20413,47.50833,-122.27845,8020.51
1-SHUTTLE-A-SB,20414,47.50816,-122.27845,8039.41
1-SHUTTLE-A-SB,20415,47.50813,-122.27845,8042.75
1-SHUTTLE-A-SB,20416,47.50808,-122.27845,8048.31
1-SHUTTLE-A-SB,20417,47.50802,-122.27845,8054.98
1-SHUTTLE-A-SB,20418,47.50761,-122.27846,8100.57
1-SHUTTLE-A-SB,20419,47.50753,-122.27846,8109.47
1-SHUTTLE-A-SB,20420,47.5071,-122.27839,8157.57
1-SHUTTLE-A-SB,20421,47.50676,-122.27841,8195.41
1-SHUTTLE-A-SB,20422,47.50645,-122.27846,8230.08
1-SHUTTLE-A-SB,20423,47.50511,-122.279,8384.51
1-SHUTTLE-A-SB,20424,47.50487,-122.27909,8412.04
1-SHUTTLE-A-SB,20425,47.50467,-122.27914,8434.59
1-SHUTTLE-A-SB,20426,47.50448,-122.27915,8455.73
1-SHUTTLE-A-SB,20427,47.50429,-122.27914,8476.87
1-SHUTTLE-A-SB,20428,47.50409,-122.2791,8499.31
1-SHUTTLE-A-SB,20429,47.50401,-122.27906,8508.7
1-SHUTTLE-A-SB,20430,47.50382,-122.27898,8530.67
1-SHUTTLE-A-SB,20431,47.50361,-122.27887,8555.44
1-SHUTTLE-A-SB,20432,47.50338,-122.27866,8585.48
1-SHUTTLE-A-SB,20433,47.50309,-122.2784,8623.18
1-SHUTTLE-A-SB,20434,47.50205,-122.27733,8764.02
1-SHUTTLE-A-SB,20435,47.50187,-122.27715,8788.17
1-SHUTTLE-A-SB,20436,47.50105,-122.27627,8900.79
1-SHUTTLE-A-SB,20437,47.50079,-122.27602,8935.27
1-SHUTTLE-A-SB,20438,47.50034,-122.27562,8993.63
1-SHUTTLE-A-SB,20439,47.50011,-122.2754,9024.08
1-SHUTTLE-A-SB,20440,47.49985,-122.2751,9060.74
1-SHUTTLE-A-SB,20441,47.49952,-122.27463,9111.66
1-SHUTTLE-A-SB,20442,47.49921,-122.27426,9155.94
1-SHUTTLE-A-SB,20443,47.49884,-122.27385,9207.34
1-SHUTTLE-A-SB,20444,47.49837,-122.27338,9270.41
1-SHUTTLE-A-SB,20445,47.49817,-122.27314,9299.04
1-SHUTTLE-A-SB,20446,47.49783,-122.27267,9350.77
1-SHUTTLE-A-SB,20447,47.49727,-122.27193,9434.24
1-SHUTTLE-A-SB,20448,47.49701,-122.27143,9481.65
1-SHUTTLE-A-SB,20449,47.49618,-122.27048,9598.31
1-SHUTTLE-A-SB,20450,47.49545,-122.26959,9703.48
1-SHUTTLE-A-SB,20451,47.49486,-122.26885,9789.47
1-SHUTTLE-A-SB,20452,47.494458,-122.268353,9847.71
1-SHUTTLE-A-SB,20453,47.49265,-122.26612,10109.56
1-SHUTTLE-A-SB,20454,47.49219,-122.26561,10173.47
1-SHUTTLE-A-SB,20455,47.49193,-122.26537,10207.55
1-SHUTTLE-A-SB,20456,47.49156,-122.26508,10254.1
1-SHUTTLE-A-SB,20457,47.49113,-122.26485,10304.94
1-SHUTTLE-A-SB,20458,47.49082,-122.26472,10340.77
1-SHUTTLE-A-SB,20459,47.49036,-122.26461,10392.58
1-SHUTTLE-A-SB,20460,47.49031,-122.2646,10398.19
1-SHUTTLE-A-SB,20461,47.49015,-122.26459,10416.0
1-SHUTTLE-A-SB,20462,47.48993,-122.26458,10440.48
1-SHUTTLE-A-SB,20463,47.4897,-122.2646,10466.09
1-SHUTTLE-A-SB,20464,47.48943,-122.26464,10496.27
1-SHUTTLE-A-SB,20465,47.4889,-122.26482,10556.73
1-SHUTTLE-A-SB,20466,47.48867,-122.26492,10583.39
1-SHUTTLE-A-SB,20467,47.48846,-122.26505,10608.7
1-SHUTTLE-A-SB,20468,47.48819,-122.26525,10642.27
1-SHUTTLE-A-SB,20469,47.48791,-122.26549,10678.25
1-SHUTTLE-A-SB,20470,47.48745,-122.266,10742.17
1-SHUTTLE-A-SB,20471,47.48694,-122.26665,10817.01
1-SHUTTLE-A-SB,20472,47.48653,-122.26718,10877.54
1-SHUTTLE-A-SB,20473,47.48547,-122.26856,11034.53
1-SHUTTLE-A-SB,20474,47.4839,-122.27057,11265.38
1-SHUTTLE-A-SB,20475,47.48359,-122.27095,11310.14
1-SHUTTLE-A-SB,20476,47.48328,-122.27133,11354.9
1-SHUTTLE-A-SB,20477,47.48294,-122.27167,11400.53
1-SHUTTLE-A-SB,20478,47.48266,-122.27191,11436.51
1-SHUTTLE-A-SB,20479,47.48247,-122.27207,11460.82
1-SHUTTLE-A-SB,20480,47.48229,-122.27219,11482.77
1-SHUTTLE-A-SB,20481,47.48209,-122.27232,11507.06
1-SHUTTLE-A-SB,20482,47.48189,-122.27242,11530.54
1-SHUTTLE-A-SB,20483,47.48164,-122.27254,11559.76
1-SHUTTLE-A-SB,20484,47.4815,-122.2726,11575.97
1-SHUTTLE-A-SB,20485,47.48132,-122.27266,11596.49
1-SHUTTLE-A-SB,20486,47.481,-122.27273,11632.46
1-SHUTTLE-A-SB,20487,47.48079,-122.27277,11656.0
1-SHUTTLE-A-SB,20488,47.48052,-122.27278,11686.03
1-SHUTTLE-A-SB,20489,47.4803,-122.27277,11710.51
1-SHUTTLE-A-SB,20490,47.48,-122.27275,11743.9
1-SHUTTLE-A-SB,20491,47.47978,-122.27271,11768.55
1-SHUTTLE-A-SB,20492,47.47961,-122.27266,11787.82
1-SHUTTLE-A-SB,20493,47.4794,-122.27258,11811.93
1-SHUTTLE-A-SB,20494,47.47892,-122.2724,11866.99
1-SHUTTLE-A-SB,20495,47.47868,-122.27227,11895.41
1-SHUTTLE-A-SB,20496,47.47808,-122.27191,11967.41
1-SHUTTLE-A-SB,20497,47.4752,-122.27031,12309.48
1-SHUTTLE-A-SB,20498,47.47484,-122.27013,12351.73
1-SHUTTLE-A-SB,20499,47.47423,-122.26985,12422.75
1-SHUTTLE-A-SB,20500,47.47395,-122.26974,12454.97
1-SHUTTLE-A-SB,20501,47.47364,-122.26962,12490.6
1-SHUTTLE-A-SB,20502,47.47289,-122.26935,12576.43
1-SHUTTLE-A-SB,20503,47.47209,-122.26913,12666.91
1-SHUTTLE-A-SB,20504,47.46987,-122.26857,12917.32
1-SHUTTLE-A-SB,20505,47.46946,-122.26847,12963.53
1-SHUTTLE-A-SB,20506,47.46911,-122.26838,13003.03
1-SHUTTLE-A-SB,20507,47.46889,-122.26832,13027.9
1-SHUTTLE-A-SB,20508,47.46876,-122.26828,13042.67
1-SHUTTLE-A-SB,20509,47.46838,-122.26816,13085.87
1-SHUTTLE-A-SB,20510,47.46755,-122.26787,13180.71
1-SHUTTLE-A-SB,20511,47.46662,-122.26753,13287.23
1-SHUTTLE-A-SB,20512,47.46528,-122.267,13441.46
1-SHUTTLE-A-SB,20513,47.46516,-122.26695,13455.33
1-SHUTTLE-A-SB,20514,47.46477,-122.26676,13500.98
1-SHUTTLE-A-SB,20515,47.46473,-122.26675,13505.5
1-SHUTTLE-A-SB,20516,47.46446,-122.26663,13536.84
1-SHUTTLE-A-SB,20517,47.46429,-122.26655,13556.68
1-SHUTTLE-A-SB,20518,47.46417,-122.26638,13575.16
1-SHUTTLE-A-SB,20519,47.46364,-122.26608,13638.26
1-SHUTTLE-A-SB,20520,47.46294,-122.26564,13722.83
1-SHUTTLE-A-SB,20521,47.46287,-122.26559,13731.47
1-SHUTTLE-A-SB,20522,47.46246,-122.26531,13781.69
1-SHUTTLE-A-SB,20523,47.46239,-122.26527,13790.03
1-SHUTTLE-A-SB,20524,47.46229,-122.26517,13803.46
1-SHUTTLE-A-SB,20525,47.46218,-122.26505,13818.65
1-SHUTTLE-A-SB,20526,47.46211,-122.26493,13830.57
1-SHUTTLE-A-SB,20527,47.46202,-122.26478,13845.65
1-SHUTTLE-A-SB,20528,47.46196,-122.2646,13860.73
1-SHUTTLE-A-SB,20529,47.46191,-122.26444,13873.98
1-SHUTTLE-A-SB,20530,47.46188,-122.26431,13884.31
1-SHUTTLE-A-SB,20531,47.46185,-122.26414,13897.52
1-SHUTTLE-A-SB,20532,47.46184,-122.26398,13909.6
1-SHUTTLE-A-SB,20533,47.46184,-122.26379,13923.88
1-SHUTTLE-A-SB,20534,47.46185,-122.2636,13938.21
1-SHUTTLE-A-SB,20535,47.46186,-122.26346,13948.79
1-SHUTTLE-A-SB,20536,47.46188,-122.26334,13958.08
1-SHUTTLE-A-SB,20537,47.46191,-122.2632,13969.12
1-SHUTTLE-A-SB,20538,47.46197,-122.26305,13982.23
1-SHUTTLE-A-SB,20539,47.46207,-122.26278,14005.37
1-SHUTTLE-A-SB,20540,47.46223,-122.26237,14040.96
1-SHUTTLE-A-SB,20541,47.46227,-122.26225,14051.02
1-SHUTTLE-A-SB,20542,47.4624,-122.26182,14086.43
